1643202774359;47.28210172097282;-1.5201470059834619
1643202774459;47.28210172097282;-1.5201470059834619
1643202774559;47.28210172097282;-1.5201470059834619
1643202774660;47.28210172097282;-1.5201470059834619
1643202774760;47.28210172097282;-1.5201470059834619
1643202774860;47.28210172097282;-1.5201470059834619
1643202774960;47.28210172097282;-1.5201470059834619
1643202775061;47.28210172097282;-1.5201470059834619
1643202775161;47.28210172097282;-1.5201470059834619
1643202775261;47.28210172097282;-1.5201470059834619
1643202775361;47.28210172097282;-1.5201470059834619
1643202775462;47.28210172097282;-1.5201470059834619
1643202775562;47.28210172097282;-1.5201470059834619
1643202775662;47.28210172097282;-1.5201470059834619
1643202775763;47.28210172097282;-1.5201470059834619
1643202775863;47.28210172097282;-1.5201470059834619
1643202775963;47.28210172097282;-1.5201470059834619
1643202776063;47.28210172097282;-1.5201470059834619
1643202776164;47.28210172097282;-1.5201470059834619
1643202776265;47.28210172097282;-1.5201470059834619
1643202776365;47.28210172097282;-1.5201470059834619
1643202776465;47.28210172097282;-1.5201470059834619
1643202776567;47.28210172097282;-1.5201470059834619
1643202776668;47.28210172097282;-1.5201470059834619
1643202776768;47.28210172097282;-1.5201470059834619
1643202776869;47.28210172097282;-1.5201470059834619
1643202776970;47.28210172097282;-1.5201470059834619
1643202777070;47.28210172097282;-1.5201470059834619
1643202777171;47.28210172097282;-1.5201470059834619
1643202777271;47.28210172097282;-1.5201470059834619
1643202777372;47.28210172097282;-1.5201470059834619
1643202777472;47.28210172097282;-1.5201470059834619
1643202777573;47.28210172097282;-1.5201470059834619
1643202777674;47.28200569754349;-1.5205299406436734
1643202777775;47.28200569754349;-1.5205299406436734
1643202777875;47.28200569754349;-1.5205299406436734
1643202777976;47.28200569754349;-1.5205299406436734
1643202778076;47.28200569754349;-1.5205299406436734
1643202778176;47.28200569754349;-1.5205299406436734
1643202778277;47.28200569754349;-1.5205299406436734
1643202778377;47.28200569754349;-1.5205299406436734
1643202778477;47.28200569754349;-1.5205299406436734
1643202778578;47.28200569754349;-1.5205299406436734
1643202778685;47.28206019892443;-1.5203382461810955
1643202778785;47.28206019892443;-1.5203382461810955
1643202778885;47.28206019892443;-1.5203382461810955
1643202778985;47.28206019892443;-1.5203382461810955
1643202779086;47.28206019892443;-1.5203382461810955
1643202779187;47.28206019892443;-1.5203382461810955
1643202779288;47.28206019892443;-1.5203382461810955
1643202779388;47.28206019892443;-1.5203382461810955
1643202779489;47.28206019892443;-1.5203382461810955
1643202779588;47.28206019892443;-1.5203382461810955
1643202779689;47.28206019892443;-1.5203382461810955
1643202779788;47.28205563619221;-1.5203632473539181
1643202779889;47.28205563619221;-1.5203632473539181
1643202779990;47.28205563619221;-1.5203632473539181
1643202780091;47.28205563619221;-1.5203632473539181
1643202780192;47.28205563619221;-1.5203632473539181
1643202780295;47.28205563619221;-1.5203632473539181
1643202780400;47.28205563619221;-1.5203632473539181
1643202780500;47.28205563619221;-1.5203632473539181
1643202780601;47.28205563619221;-1.5203632473539181
1643202780705;47.2820497432614;-1.5203323834859095
1643202780806;47.2820497432614;-1.5203323834859095
1643202780907;47.2820497432614;-1.5203323834859095
1643202781008;47.2820497432614;-1.5203323834859095
1643202781109;47.2820497432614;-1.5203323834859095
1643202781211;47.2820497432614;-1.5203323834859095
1643202781312;47.2820497432614;-1.5203323834859095
1643202781413;47.2820497432614;-1.5203323834859095
1643202781514;47.2820497432614;-1.5203323834859095
1643202781614;47.2820497432614;-1.5203323834859095
1643202781715;47.2820497432614;-1.5203323834859095
1643202781815;47.28205322446745;-1.5203036203852445
1643202781916;47.28205322446745;-1.5203036203852445
1643202782017;47.28205322446745;-1.5203036203852445
